1.000 2.000 3.000 4.000 5.000 5.500 6.000 7.000 7.500 8.000 9.000 10.000
5.952932932932933241e+00 5.510510510510510329e+00 5.261511511511511863e+00 5.098148148148148096e+00 4.888388388388388073e+00 4.821421421421421272e+00 4.795195195195195659e+00 4.770870870870870917e+00 4.765465465465465122e+00 4.762162162162161927e+00 4.764864864864864380e+00 4.767757757757757453e+00
2.272975796477939525e+01 2.440777408032563756e+01 2.508314589892099278e+01 2.547442139982141285e+01 2.621680362198166847e+01 2.662174757465723474e+01 2.682183653186756445e+01 2.703034447922607342e+01 2.706480734457836945e+01 2.710763096815215434e+01 2.712981180876244380e+01 2.712506982891265750e+01
